"Epoch (UTC)",""
2013-02-14T06:33:54.113Z,NaN
2013-02-14T06:34:04.969Z,NaN
2013-02-14T06:34:15.825Z,NaN
2013-02-14T06:34:26.680Z,NaN
2013-02-14T06:34:37.536Z,NaN
2013-02-14T06:34:48.392Z,NaN
2013-02-14T06:34:59.247Z,NaN
2013-02-14T06:35:10.103Z,NaN
2013-02-14T06:35:20.959Z,0.037840
2013-02-14T06:35:31.814Z,NaN
2013-02-14T06:35:42.670Z,NaN
2013-02-14T06:35:53.526Z,NaN
2013-02-14T06:36:04.382Z,NaN
2013-02-14T06:36:15.237Z,NaN
2013-02-14T06:36:26.093Z,0.26483
2013-02-14T06:36:36.948Z,NaN
2013-02-14T06:36:47.804Z,0.017511
2013-02-14T06:36:58.660Z,NaN
2013-02-14T06:37:09.515Z,0.13254
2013-02-14T06:37:20.371Z,0.077121
2013-02-14T06:37:31.227Z,NaN
2013-02-14T06:37:42.082Z,0.23003
2013-02-14T06:37:52.938Z,NaN
2013-02-14T06:38:03.794Z,NaN
2013-02-14T06:38:14.649Z,0.060754
2013-02-14T06:38:25.505Z,0.34666
2013-02-14T06:38:36.361Z,0.026358
2013-02-14T06:38:47.216Z,NaN
2013-02-14T06:38:58.072Z,NaN
2013-02-14T06:39:08.927Z,NaN
2013-02-14T06:39:19.783Z,0.17526
2013-02-14T06:39:30.639Z,0.11223
2013-02-14T06:39:41.495Z,0.17416
2013-02-14T06:39:52.350Z,0.23924
2013-02-14T06:40:03.206Z,NaN
2013-02-14T06:40:14.062Z,NaN
2013-02-14T06:40:24.917Z,NaN
2013-02-14T06:40:35.773Z,0.11908
2013-02-14T06:40:46.628Z,0.072517
2013-02-14T06:40:57.484Z,NaN
2013-02-14T06:41:08.340Z,NaN
2013-02-14T06:41:19.195Z,NaN
2013-02-14T06:41:30.051Z,0.045300
2013-02-14T06:41:40.907Z,0.12300
2013-02-14T06:41:51.762Z,NaN
2013-02-14T06:42:02.618Z,NaN
2013-02-14T06:42:13.474Z,NaN
2013-02-14T06:42:24.329Z,0.19812
2013-02-14T06:42:35.185Z,NaN
2013-02-14T06:42:46.041Z,NaN
2013-02-14T06:42:56.896Z,0.21502
2013-02-14T06:43:07.752Z,NaN
2013-02-14T06:43:18.608Z,NaN
2013-02-14T06:43:29.463Z,0.051631
2013-02-14T06:43:40.319Z,NaN
2013-02-14T06:43:51.175Z,NaN
2013-02-14T06:44:02.030Z,NaN
2013-02-14T06:44:12.886Z,0.28369
2013-02-14T06:44:23.742Z,NaN
2013-02-14T06:44:34.597Z,0.32011
2013-02-14T06:44:45.453Z,NaN
2013-02-14T06:44:56.309Z,NaN
2013-02-14T06:45:07.164Z,NaN
2013-02-14T06:45:18.020Z,NaN
2013-02-14T06:45:28.876Z,NaN
2013-02-14T06:45:39.731Z,0.070854
2013-02-14T06:45:50.587Z,NaN
2013-02-14T06:46:01.443Z,NaN
2013-02-14T06:46:12.298Z,0.062581
2013-02-14T06:46:23.154Z,0.19045
2013-02-14T06:46:34.009Z,NaN
2013-02-14T06:46:44.865Z,NaN
2013-02-14T06:46:55.721Z,0.24022
2013-02-14T06:47:06.576Z,NaN
2013-02-14T06:47:17.432Z,NaN
2013-02-14T06:47:28.288Z,0.018835
2013-02-14T06:47:39.143Z,0.091647
2013-02-14T06:47:49.999Z,0.077105
2013-02-14T06:48:00.855Z,0.18819
2013-02-14T06:48:11.710Z,0.29266
2013-02-14T06:48:22.566Z,NaN
2013-02-14T06:48:33.422Z,0.082814
2013-02-14T06:48:44.277Z,NaN
2013-02-14T06:48:55.133Z,0.11205
2013-02-14T06:49:05.989Z,0.15994
2013-02-14T06:49:16.844Z,0.033662
2013-02-14T06:49:27.700Z,0.092565
2013-02-14T06:49:38.556Z,0.39941
2013-02-14T06:49:49.411Z,NaN
2013-02-14T06:50:00.267Z,0.34189
2013-02-14T06:50:11.123Z,0.054249
2013-02-14T06:50:21.978Z,0.015919
2013-02-14T06:50:32.834Z,0.29243
2013-02-14T06:50:43.690Z,0.11226
2013-02-14T06:50:54.545Z,0.11010
2013-02-14T06:51:05.401Z,NaN
2013-02-14T06:51:16.257Z,NaN
2013-02-14T06:51:27.112Z,NaN
2013-02-14T06:51:37.968Z,NaN
2013-02-14T06:51:48.823Z,0.28488
2013-02-14T06:51:59.679Z,0.22575
2013-02-14T06:52:10.535Z,0.11868
2013-02-14T06:52:21.390Z,NaN
2013-02-14T06:52:32.246Z,0.072988
2013-02-14T06:52:43.102Z,NaN
2013-02-14T06:52:53.957Z,0.021824
2013-02-14T06:53:04.813Z,NaN
2013-02-14T06:53:15.669Z,NaN
2013-02-14T06:53:26.524Z,0.078119
2013-02-14T06:53:37.380Z,NaN
2013-02-14T06:53:48.236Z,NaN
2013-02-14T06:53:59.091Z,0.33870
2013-02-14T06:54:09.947Z,NaN
2013-02-14T06:54:20.803Z,0.10813
2013-02-14T06:54:31.658Z,0.049590
2013-02-14T06:54:42.514Z,0.12463
2013-02-14T06:54:53.370Z,NaN
2013-02-14T06:55:04.225Z,NaN
2013-02-14T06:55:15.081Z,NaN
2013-02-14T06:55:25.937Z,NaN
2013-02-14T06:55:36.792Z,NaN
2013-02-14T06:55:47.648Z,NaN
2013-02-14T06:55:58.504Z,0.067608
2013-02-14T06:56:09.359Z,0.16834
2013-02-14T06:56:20.215Z,0.27272
2013-02-14T06:56:31.071Z,NaN
2013-02-14T06:56:41.926Z,0.060719
2013-02-14T06:56:52.782Z,0.069960
2013-02-14T06:57:03.638Z,0.29860
2013-02-14T06:57:14.493Z,NaN
2013-02-14T06:57:25.349Z,0.080897
2013-02-14T06:57:36.204Z,0.22625
2013-02-14T06:57:47.060Z,NaN
2013-02-14T06:57:57.916Z,0.18427
2013-02-14T06:58:08.771Z,NaN
2013-02-14T06:58:19.627Z,0.10793
2013-02-14T06:58:30.483Z,0.084681
2013-02-14T06:58:41.338Z,0.22301
2013-02-14T06:58:52.194Z,0.32102
2013-02-14T06:59:03.050Z,0.051022
2013-02-14T06:59:13.905Z,0.47721
2013-02-14T06:59:24.761Z,0.17652
2013-02-14T06:59:35.617Z,0.25611
2013-02-14T06:59:46.472Z,0.11823
2013-02-14T06:59:57.328Z,0.32610
2013-02-14T07:00:08.184Z,0.049992
2013-02-14T07:00:19.039Z,0.14553
2013-02-14T07:00:29.895Z,0.41148
2013-02-14T07:00:40.751Z,0.11857
2013-02-14T07:00:51.606Z,NaN
2013-02-14T07:01:02.462Z,0.072084
2013-02-14T07:01:13.318Z,0.082091
2013-02-14T07:01:24.173Z,0.00028433
2013-02-14T07:01:35.029Z,0.13182
2013-02-14T07:01:45.885Z,NaN
2013-02-14T07:01:56.740Z,0.28857
2013-02-14T07:02:07.596Z,0.13800
2013-02-14T07:02:18.452Z,0.12780
2013-02-14T07:02:29.307Z,0.33202
2013-02-14T07:02:40.163Z,0.17562
2013-02-14T07:02:51.019Z,0.11384
2013-02-14T07:03:01.874Z,NaN
2013-02-14T07:03:12.730Z,NaN
2013-02-14T07:03:23.586Z,NaN
2013-02-14T07:03:34.441Z,0.20696
2013-02-14T07:03:45.297Z,0.083990
2013-02-14T07:03:56.153Z,0.22145
2013-02-14T07:04:07.008Z,0.040620
2013-02-14T07:04:17.864Z,NaN
2013-02-14T07:04:28.720Z,0.080931
2013-02-14T07:04:39.575Z,0.20270
2013-02-14T07:04:50.431Z,NaN
2013-02-14T07:05:01.287Z,0.029621
2013-02-14T07:05:12.142Z,0.042083
2013-02-14T07:05:22.998Z,0.19748
2013-02-14T07:05:33.853Z,0.25567
2013-02-14T07:05:44.709Z,0.081482
2013-02-14T07:05:55.565Z,NaN
2013-02-14T07:06:06.420Z,NaN
2013-02-14T07:06:17.276Z,0.17289
2013-02-14T07:06:28.132Z,0.51543
2013-02-14T07:06:38.987Z,0.39188
2013-02-14T07:06:49.843Z,0.16246
2013-02-14T07:07:00.699Z,0.19108
2013-02-14T07:07:11.554Z,0.22709
2013-02-14T07:07:22.410Z,0.31794
2013-02-14T07:07:33.266Z,0.20961
2013-02-14T07:07:44.121Z,0.17088
2013-02-14T07:07:54.977Z,NaN
2013-02-14T07:08:05.833Z,0.48778
2013-02-14T07:08:16.688Z,0.20690
2013-02-14T07:08:27.544Z,0.39637
2013-02-14T07:08:38.400Z,0.17597
2013-02-14T07:08:49.255Z,0.10080
2013-02-14T07:09:00.111Z,0.16667
2013-02-14T07:09:10.967Z,0.18295
2013-02-14T07:09:21.822Z,0.055708
2013-02-14T07:09:32.678Z,0.10393
2013-02-14T07:09:43.534Z,0.38303
2013-02-14T07:09:54.389Z,0.19691
2013-02-14T07:10:05.245Z,0.28565
2013-02-14T07:10:16.101Z,0.21138
2013-02-14T07:10:26.956Z,0.32700
2013-02-14T07:10:37.812Z,0.24926
2013-02-14T07:10:48.668Z,0.066152
2013-02-14T07:10:59.523Z,0.10147
2013-02-14T07:11:10.379Z,0.24640
2013-02-14T07:11:21.235Z,0.46564
2013-02-14T07:11:32.090Z,NaN
2013-02-14T07:11:42.946Z,0.24845
2013-02-14T07:11:53.801Z,NaN
2013-02-14T07:12:04.657Z,0.080317
2013-02-14T07:12:15.513Z,0.25690
2013-02-14T07:12:26.368Z,0.50581
2013-02-14T07:12:37.224Z,0.41535
2013-02-14T07:12:48.080Z,0.28315
2013-02-14T07:12:58.935Z,0.23987
2013-02-14T07:13:09.791Z,0.096591
2013-02-14T07:13:20.647Z,0.39757
2013-02-14T07:13:31.502Z,0.062077
2013-02-14T07:13:42.358Z,0.31617
2013-02-14T07:13:53.214Z,0.10380
2013-02-14T07:14:04.069Z,0.62754
2013-02-14T07:14:14.925Z,NaN
2013-02-14T07:14:25.781Z,0.40957
2013-02-14T07:14:36.636Z,0.14557
2013-02-14T07:14:47.492Z,0.21794
2013-02-14T07:14:58.348Z,NaN
2013-02-14T07:15:09.203Z,0.18051
2013-02-14T07:15:20.059Z,0.38951
2013-02-14T07:15:30.915Z,0.65322
2013-02-14T07:15:41.770Z,0.46556
2013-02-14T07:15:52.626Z,0.13011
2013-02-14T07:16:03.482Z,0.55761
2013-02-14T07:16:14.337Z,0.37573
2013-02-14T07:16:25.193Z,0.19261
2013-02-14T07:16:36.049Z,0.50890
2013-02-14T07:16:46.904Z,0.43364
2013-02-14T07:16:57.760Z,0.51258
2013-02-14T07:17:08.616Z,0.44806
2013-02-14T07:17:19.471Z,0.055550
2013-02-14T07:17:30.327Z,0.40705
2013-02-14T07:17:41.183Z,0.35022
2013-02-14T07:17:52.038Z,0.64623
2013-02-14T07:18:02.894Z,0.40848
2013-02-14T07:18:13.750Z,0.18283
2013-02-14T07:18:24.605Z,0.32741
2013-02-14T07:18:35.461Z,0.36441
2013-02-14T07:18:46.317Z,0.61636
2013-02-14T07:18:57.172Z,0.41808
2013-02-14T07:19:08.028Z,0.39913
2013-02-14T07:19:18.884Z,0.33529
2013-02-14T07:19:29.739Z,0.60771
2013-02-14T07:19:40.595Z,0.47880
2013-02-14T07:19:51.451Z,0.27258
2013-02-14T07:20:02.306Z,0.45177
2013-02-14T07:20:13.162Z,0.40814
2013-02-14T07:20:24.018Z,0.56486
2013-02-14T07:20:34.873Z,0.77091
2013-02-14T07:20:45.729Z,0.40382
2013-02-14T07:20:56.585Z,0.35282
2013-02-14T07:21:07.440Z,0.50496
2013-02-14T07:21:18.296Z,0.39741
2013-02-14T07:21:29.152Z,0.69196
2013-02-14T07:21:40.007Z,0.55010
2013-02-14T07:21:50.863Z,0.30523
2013-02-14T07:22:01.719Z,0.36169
2013-02-14T07:22:12.574Z,0.23045
2013-02-14T07:22:23.430Z,0.84742
2013-02-14T07:22:34.286Z,0.86722
2013-02-14T07:22:45.141Z,0.51097
2013-02-14T07:22:55.997Z,0.51467
2013-02-14T07:23:06.853Z,0.62604
2013-02-14T07:23:17.708Z,0.48861
2013-02-14T07:23:28.564Z,0.30098
2013-02-14T07:23:39.420Z,0.44318
2013-02-14T07:23:50.275Z,NaN
2013-02-14T07:24:01.131Z,0.22433
2013-02-14T07:24:11.987Z,0.57836
2013-02-14T07:24:22.842Z,0.51287
2013-02-14T07:24:33.698Z,0.47471
2013-02-14T07:24:44.554Z,0.60550
2013-02-14T07:24:55.409Z,0.32969
2013-02-14T07:25:06.265Z,0.37606
2013-02-14T07:25:17.121Z,0.78725
2013-02-14T07:25:27.976Z,0.31810
2013-02-14T07:25:38.832Z,0.15409
2013-02-14T07:25:49.688Z,0.23859
2013-02-14T07:26:00.544Z,0.060697
2013-02-14T07:26:11.399Z,0.72424
2013-02-14T07:26:22.255Z,0.43408
2013-02-14T07:26:33.110Z,0.42377
2013-02-14T07:26:43.966Z,0.84022
2013-02-14T07:26:54.822Z,0.63519
2013-02-14T07:27:05.677Z,0.61562
2013-02-14T07:27:16.533Z,0.61502
2013-02-14T07:27:27.389Z,0.50832
2013-02-14T07:27:38.244Z,0.49459
2013-02-14T07:27:49.100Z,0.56920
2013-02-14T07:27:59.956Z,0.47386
2013-02-14T07:28:10.812Z,NaN
2013-02-14T07:28:21.667Z,0.30629
2013-02-14T07:28:32.523Z,0.76872
2013-02-14T07:28:43.379Z,0.58843
2013-02-14T07:28:54.234Z,0.59011
2013-02-14T07:29:05.090Z,0.13295
2013-02-14T07:29:15.946Z,0.36254
2013-02-14T07:29:26.801Z,0.55567
2013-02-14T07:29:37.657Z,0.32271
2013-02-14T07:29:48.513Z,0.27129
2013-02-14T07:29:59.368Z,0.52549
2013-02-14T07:30:10.224Z,0.54244
2013-02-14T07:30:21.080Z,0.61975
2013-02-14T07:30:31.935Z,0.052417
2013-02-14T07:30:42.791Z,0.69760
2013-02-14T07:30:53.647Z,0.16932
2013-02-14T07:31:04.502Z,0.51685
2013-02-14T07:31:15.358Z,0.56215
2013-02-14T07:31:26.214Z,NaN
2013-02-14T07:31:37.069Z,NaN
2013-02-14T07:31:47.925Z,NaN
2013-02-14T07:31:58.781Z,NaN
2013-02-14T07:32:09.636Z,NaN
2013-02-14T07:32:20.492Z,NaN
2013-02-14T07:32:31.348Z,NaN
2013-02-14T07:32:42.203Z,NaN
2013-02-14T07:32:53.059Z,NaN
2013-02-14T07:33:03.915Z,NaN
2013-02-14T07:33:14.770Z,NaN
2013-02-14T07:33:25.626Z,NaN
2013-02-14T07:33:36.482Z,NaN
2013-02-14T07:33:47.338Z,NaN
2013-02-14T07:33:58.193Z,NaN
2013-02-14T07:34:09.049Z,NaN
2013-02-14T07:34:19.904Z,NaN
2013-02-14T07:34:30.760Z,NaN
2013-02-14T07:34:41.616Z,NaN
2013-02-14T07:34:52.471Z,NaN
2013-02-14T07:35:03.327Z,NaN
2013-02-14T07:35:14.183Z,NaN
2013-02-14T07:35:25.039Z,NaN
2013-02-14T07:35:35.894Z,NaN
2013-02-14T07:35:46.750Z,NaN
2013-02-14T07:35:57.606Z,NaN
2013-02-14T07:36:08.461Z,NaN
2013-02-14T07:36:19.317Z,NaN
2013-02-14T07:36:30.173Z,NaN
2013-02-14T07:36:41.028Z,NaN
2013-02-14T07:36:51.884Z,NaN
2013-02-14T07:37:02.740Z,NaN
2013-02-14T07:37:13.595Z,NaN
2013-02-14T07:37:24.450Z,NaN
2013-02-14T07:37:35.306Z,NaN
2013-02-14T07:37:46.162Z,NaN
2013-02-14T07:37:57.017Z,NaN
2013-02-14T07:38:07.873Z,NaN
2013-02-14T07:38:18.729Z,NaN
2013-02-14T07:38:29.585Z,NaN
2013-02-14T07:38:40.440Z,NaN
2013-02-14T07:38:51.296Z,NaN
2013-02-14T07:39:02.151Z,NaN
2013-02-14T07:39:13.007Z,NaN
2013-02-14T07:39:23.863Z,NaN
2013-02-14T07:39:34.719Z,NaN
2013-02-14T07:39:45.574Z,NaN
2013-02-14T07:39:56.430Z,NaN
2013-02-14T07:40:07.286Z,NaN
2013-02-14T07:40:18.141Z,NaN
2013-02-14T07:40:28.997Z,NaN
2013-02-14T07:40:39.853Z,NaN
2013-02-14T07:40:50.708Z,NaN
2013-02-14T07:41:01.564Z,NaN
2013-02-14T07:41:12.420Z,NaN
2013-02-14T07:41:23.275Z,NaN
2013-02-14T07:41:34.131Z,NaN
2013-02-14T07:41:44.987Z,NaN
2013-02-14T07:41:55.842Z,NaN
2013-02-14T07:42:06.698Z,NaN
2013-02-14T07:42:17.554Z,NaN
2013-02-14T07:42:28.409Z,NaN
2013-02-14T07:42:39.265Z,NaN
2013-02-14T07:42:50.121Z,NaN
2013-02-14T07:43:00.977Z,NaN
2013-02-14T07:43:11.832Z,NaN
2013-02-14T07:43:22.688Z,NaN
2013-02-14T07:43:33.544Z,NaN
2013-02-14T07:43:44.400Z,NaN
2013-02-14T07:43:55.255Z,NaN
2013-02-14T07:44:06.111Z,NaN
2013-02-14T07:44:16.966Z,NaN
2013-02-14T07:44:27.822Z,NaN
2013-02-14T07:44:38.678Z,NaN
2013-02-14T07:44:49.534Z,NaN
2013-02-14T07:45:00.389Z,NaN
2013-02-14T07:45:11.245Z,NaN
2013-02-14T07:45:22.101Z,NaN
2013-02-14T07:45:32.956Z,NaN
2013-02-14T07:45:43.812Z,NaN
2013-02-14T07:45:54.668Z,NaN
2013-02-14T07:46:05.523Z,NaN
2013-02-14T07:46:16.379Z,NaN
2013-02-14T07:46:27.235Z,NaN
2013-02-14T07:46:38.090Z,NaN
2013-02-14T07:46:48.946Z,NaN
2013-02-14T07:46:59.802Z,NaN
2013-02-14T07:47:10.657Z,NaN
2013-02-14T07:47:21.513Z,NaN
2013-02-14T07:47:32.369Z,NaN
2013-02-14T07:47:43.224Z,NaN
2013-02-14T07:47:54.080Z,NaN
2013-02-14T07:48:04.936Z,NaN
2013-02-14T07:48:15.792Z,NaN
2013-02-14T07:48:26.647Z,NaN
2013-02-14T07:48:37.503Z,NaN
2013-02-14T07:48:48.359Z,NaN
2013-02-14T07:48:59.214Z,NaN
2013-02-14T07:49:10.070Z,NaN
2013-02-14T07:49:20.926Z,NaN
2013-02-14T07:49:31.781Z,NaN
2013-02-14T07:49:42.637Z,NaN
2013-02-14T07:49:53.493Z,NaN
2013-02-14T07:50:04.348Z,NaN
2013-02-14T07:50:15.204Z,NaN
2013-02-14T07:50:26.060Z,NaN
2013-02-14T07:50:36.916Z,NaN
2013-02-14T07:50:47.771Z,NaN
2013-02-14T07:50:58.627Z,NaN
2013-02-14T07:51:09.483Z,NaN
2013-02-14T07:51:20.338Z,NaN
2013-02-14T07:51:31.194Z,NaN
2013-02-14T07:51:42.050Z,NaN
2013-02-14T07:51:52.906Z,NaN
2013-02-14T07:52:03.761Z,NaN
2013-02-14T07:52:14.617Z,NaN
2013-02-14T07:52:25.473Z,NaN
2013-02-14T07:52:36.328Z,NaN
2013-02-14T07:52:47.184Z,NaN
2013-02-14T07:52:58.040Z,NaN
2013-02-14T07:53:08.895Z,NaN
2013-02-14T07:53:19.751Z,NaN
2013-02-14T07:53:30.607Z,NaN
2013-02-14T07:53:41.462Z,NaN
2013-02-14T07:53:52.318Z,NaN
2013-02-14T07:54:03.174Z,NaN
2013-02-14T07:54:14.030Z,NaN
2013-02-14T07:54:24.885Z,NaN
2013-02-14T07:54:35.741Z,NaN
2013-02-14T07:54:46.597Z,NaN
2013-02-14T07:54:57.452Z,NaN
2013-02-14T07:55:08.308Z,NaN
2013-02-14T07:55:19.164Z,NaN
2013-02-14T07:55:30.020Z,NaN
2013-02-14T07:55:40.875Z,NaN
2013-02-14T07:55:51.731Z,NaN
2013-02-14T07:56:02.587Z,NaN
2013-02-14T07:56:13.442Z,NaN
2013-02-14T07:56:24.298Z,NaN
2013-02-14T07:56:35.154Z,NaN
2013-02-14T07:56:46.009Z,NaN
2013-02-14T07:56:56.865Z,NaN
2013-02-14T07:57:07.721Z,NaN
2013-02-14T07:57:18.577Z,NaN
2013-02-14T07:57:29.432Z,NaN
2013-02-14T07:57:40.288Z,NaN
2013-02-14T07:57:51.144Z,NaN
2013-02-14T07:58:01.999Z,NaN
2013-02-14T07:58:12.855Z,NaN
2013-02-14T07:58:23.711Z,NaN
2013-02-14T07:58:34.567Z,NaN
2013-02-14T07:58:45.422Z,NaN
2013-02-14T07:58:56.278Z,NaN
2013-02-14T07:59:07.134Z,NaN
2013-02-14T07:59:17.989Z,NaN
2013-02-14T07:59:28.845Z,NaN
2013-02-14T07:59:39.701Z,NaN
2013-02-14T07:59:50.557Z,NaN
2013-02-14T08:00:01.412Z,NaN
2013-02-14T08:00:12.268Z,NaN
2013-02-14T08:00:23.124Z,NaN
2013-02-14T08:00:33.979Z,NaN
2013-02-14T08:00:44.835Z,NaN
2013-02-14T08:00:55.691Z,NaN
2013-02-14T08:01:06.547Z,NaN
2013-02-14T08:01:17.402Z,NaN
2013-02-14T08:01:28.258Z,NaN
2013-02-14T08:01:39.114Z,NaN
2013-02-14T08:01:49.969Z,NaN
2013-02-14T08:02:00.825Z,NaN
2013-02-14T08:02:11.681Z,NaN
2013-02-14T08:02:22.537Z,NaN
2013-02-14T08:02:33.392Z,NaN
2013-02-14T08:02:44.248Z,NaN
2013-02-14T08:02:55.104Z,NaN
2013-02-14T08:03:05.960Z,NaN
2013-02-14T08:03:16.815Z,NaN
2013-02-14T08:03:27.671Z,NaN
2013-02-14T08:03:38.527Z,NaN
2013-02-14T08:03:49.382Z,NaN
2013-02-14T08:04:00.238Z,NaN
2013-02-14T08:04:11.094Z,NaN
2013-02-14T08:04:21.950Z,NaN
2013-02-14T08:04:32.805Z,NaN
2013-02-14T08:04:43.661Z,NaN
2013-02-14T08:04:54.517Z,NaN
2013-02-14T08:05:05.373Z,NaN
2013-02-14T08:05:16.228Z,NaN
2013-02-14T08:05:27.084Z,NaN
2013-02-14T08:05:37.940Z,NaN
2013-02-14T08:05:48.795Z,NaN
2013-02-14T08:05:59.651Z,NaN
2013-02-14T08:06:10.507Z,NaN
2013-02-14T08:06:21.363Z,NaN
2013-02-14T08:06:32.218Z,NaN
2013-02-14T08:06:43.074Z,NaN
2013-02-14T08:06:53.930Z,NaN
2013-02-14T08:07:04.785Z,NaN
2013-02-14T08:07:15.641Z,NaN
2013-02-14T08:07:26.497Z,NaN
2013-02-14T08:07:37.353Z,NaN
2013-02-14T08:07:48.209Z,NaN
2013-02-14T08:07:59.064Z,NaN
2013-02-14T08:08:09.920Z,NaN
2013-02-14T08:08:20.776Z,NaN
2013-02-14T08:08:31.631Z,NaN
2013-02-14T08:08:42.487Z,NaN
2013-02-14T08:08:53.343Z,NaN
2013-02-14T08:09:04.199Z,NaN
2013-02-14T08:09:15.054Z,NaN
2013-02-14T08:09:25.910Z,NaN
2013-02-14T08:09:36.766Z,NaN
2013-02-14T08:09:47.622Z,NaN
2013-02-14T08:09:58.477Z,NaN
2013-02-14T08:10:09.333Z,NaN
2013-02-14T08:10:20.189Z,NaN
2013-02-14T08:10:31.045Z,NaN
2013-02-14T08:10:41.900Z,NaN
2013-02-14T08:10:52.756Z,NaN
2013-02-14T08:11:03.612Z,NaN
2013-02-14T08:11:14.468Z,NaN
2013-02-14T08:11:25.323Z,NaN
2013-02-14T08:11:36.179Z,NaN
2013-02-14T08:11:47.035Z,NaN
2013-02-14T08:11:57.891Z,NaN
2013-02-14T08:12:08.747Z,NaN
2013-02-14T08:12:19.602Z,NaN
2013-02-14T08:12:30.458Z,NaN
2013-02-14T08:12:41.314Z,NaN
2013-02-14T08:12:52.170Z,NaN
2013-02-14T08:13:03.025Z,NaN
2013-02-14T08:13:13.881Z,NaN
2013-02-14T08:13:24.737Z,NaN
2013-02-14T08:13:35.593Z,NaN
2013-02-14T08:13:46.448Z,NaN
2013-02-14T08:13:57.304Z,NaN
2013-02-14T08:14:08.160Z,NaN
2013-02-14T08:14:19.016Z,NaN
2013-02-14T08:14:29.871Z,NaN
2013-02-14T08:14:40.727Z,NaN
2013-02-14T08:14:51.583Z,NaN
2013-02-14T08:15:02.439Z,NaN
2013-02-14T08:15:13.294Z,NaN
2013-02-14T08:15:24.150Z,NaN
2013-02-14T08:15:35.006Z,NaN
2013-02-14T08:15:45.862Z,NaN
2013-02-14T08:15:56.718Z,NaN
2013-02-14T08:16:07.573Z,NaN
2013-02-14T08:16:18.429Z,NaN
2013-02-14T08:16:29.285Z,NaN
2013-02-14T08:16:40.141Z,NaN
2013-02-14T08:16:50.997Z,NaN
2013-02-14T08:17:01.852Z,NaN
2013-02-14T08:17:12.708Z,NaN
2013-02-14T08:17:23.564Z,NaN
2013-02-14T08:17:34.420Z,NaN
2013-02-14T08:17:45.276Z,NaN
2013-02-14T08:17:56.131Z,NaN
2013-02-14T08:18:06.987Z,NaN
2013-02-14T08:18:17.843Z,NaN
2013-02-14T08:18:28.699Z,NaN
2013-02-14T08:18:39.555Z,NaN
2013-02-14T08:18:50.410Z,NaN
2013-02-14T08:19:01.266Z,NaN
2013-02-14T08:19:12.122Z,NaN
2013-02-14T08:19:22.978Z,NaN
2013-02-14T08:19:33.834Z,NaN
2013-02-14T08:19:44.689Z,NaN
2013-02-14T08:19:55.545Z,NaN
2013-02-14T08:20:06.401Z,NaN
2013-02-14T08:20:17.257Z,NaN
2013-02-14T08:20:28.113Z,NaN
2013-02-14T08:20:38.968Z,NaN
2013-02-14T08:20:49.824Z,NaN
2013-02-14T08:21:00.680Z,NaN
2013-02-14T08:21:11.536Z,NaN
2013-02-14T08:21:22.392Z,NaN
2013-02-14T08:21:33.248Z,NaN
2013-02-14T08:21:44.103Z,NaN
2013-02-14T08:21:54.959Z,NaN
2013-02-14T08:22:05.815Z,NaN
2013-02-14T08:22:16.671Z,NaN
2013-02-14T08:22:27.527Z,NaN
2013-02-14T08:22:38.383Z,NaN
2013-02-14T08:22:49.239Z,NaN
2013-02-14T08:23:00.094Z,NaN
2013-02-14T08:23:10.950Z,NaN
2013-02-14T08:23:21.806Z,NaN
2013-02-14T08:23:32.662Z,NaN
2013-02-14T08:23:43.518Z,NaN
2013-02-14T08:23:54.374Z,NaN
2013-02-14T08:24:05.230Z,NaN
2013-02-14T08:24:16.085Z,NaN
2013-02-14T08:24:26.941Z,NaN
2013-02-14T08:24:37.797Z,NaN
2013-02-14T08:24:48.653Z,NaN
2013-02-14T08:24:59.509Z,NaN
2013-02-14T08:25:10.365Z,NaN
2013-02-14T08:25:21.221Z,NaN
2013-02-14T08:25:32.076Z,NaN
2013-02-14T08:25:42.932Z,NaN
2013-02-14T08:25:53.788Z,NaN
2013-02-14T08:26:04.644Z,NaN
2013-02-14T08:26:15.500Z,NaN
2013-02-14T08:26:26.356Z,NaN
2013-02-14T08:26:37.212Z,NaN
2013-02-14T08:26:48.068Z,NaN
2013-02-14T08:26:58.924Z,NaN
2013-02-14T08:27:09.780Z,NaN
2013-02-14T08:27:20.636Z,NaN
2013-02-14T08:27:31.491Z,NaN
2013-02-14T08:27:42.347Z,NaN
2013-02-14T08:27:53.203Z,NaN
2013-02-14T08:28:04.059Z,NaN
2013-02-14T08:28:14.915Z,NaN
2013-02-14T08:28:25.771Z,NaN
2013-02-14T08:28:36.627Z,NaN
2013-02-14T08:28:47.483Z,NaN
2013-02-14T08:28:58.339Z,NaN
2013-02-14T08:29:09.195Z,NaN
2013-02-14T08:29:20.051Z,NaN
2013-02-14T08:29:30.907Z,NaN
2013-02-14T08:29:41.763Z,NaN
2013-02-14T08:29:52.619Z,NaN
2013-02-14T08:30:03.475Z,NaN
2013-02-14T08:30:14.331Z,NaN
2013-02-14T08:30:25.187Z,NaN
2013-02-14T08:30:36.043Z,NaN
2013-02-14T08:30:46.899Z,NaN
2013-02-14T08:30:57.755Z,NaN
2013-02-14T08:31:08.611Z,NaN
2013-02-14T08:31:19.467Z,NaN
2013-02-14T08:31:30.323Z,NaN
2013-02-14T08:31:41.179Z,NaN
2013-02-14T08:31:52.035Z,NaN
2013-02-14T08:32:02.891Z,NaN
2013-02-14T08:32:13.747Z,NaN
